bin,is_bin_thumbnail,mesh_id_10k,source_10k,bin_scalar,non_sph_va,non_sph_vm,non_sph_w,eta_V,eta_A,eta_M,i11_over_i00,i22_over_i00,f_gt,f_minnaert,f_strasberg,f_pred_residual,f_pred_direct,ape_minnaert,ape_strasberg,ape_residual,ape_direct
1,True,VOF/bubble.0216.65.obj,VOF,0.7225006222724915,0.29662636,0.37045944,0.8140836,0.7225006,0.88253736,1.0439413,5.0327687,5.5809064,5.838150941,5.255093770093691,5.708013304340855,5.8669541983933975,5.847101976267586,9.987017752686599,2.22908996314601,0.49336267055239147,0.15331969587707672
1,False,VOF/bubble.0200.45.obj,VOF,0.754304826259613,0.27642202,0.35426435,0.6059327,0.7543048,0.897339,1.0109531,7.9271536,8.102286,5.871174961,5.255093770093691,5.744087329126957,5.870166496850062,5.866660484835595,10.493320246776916,2.1646030431257515,0.01717653036466211,0.07689220972621506
1,False,VOF/bubble.0187.37.obj,VOF,0.7810673713684082,0.16831195,0.22830851,0.5362445,0.7810674,0.943985,1.0970688,1.176513,1.4664625,5.50744442,5.255093770093691,5.325142064734511,5.52493126306749,5.515508641021559,4.581991767178089,3.310107944139525,0.3175128377871197,0.14642401096731084
1,False,VOF/bubble.0184.24.obj,VOF,0.8269180655479431,0.2958001,0.42305595,0.7883395,0.82691807,0.9175546,1.0326159,12.007417,12.073078,5.967689337,5.255093770093691,5.88738412712718,5.98159162720294,5.98745908623245,11.94089582525984,1.345666728576567,0.2329593485496103,0.3312797988641271
1,False,LBM/bubble.0101.195.obj,LBM,0.8283475041389465,0.18824926,0.23706122,0.48255226,0.8283475,0.9238931,1.0214523,4.1734037,4.4946404,5.625396727,5.255093770093691,5.572262334898307,5.628560467471532,5.632079137277641,6.582699405518913,0.944544797110331,0.056240308462992696,0.11879002676500165
2,False,VOF/bubble.0356.44.obj,VOF,0.8393464088439941,0.178255,0.30686074,0.88381374,0.8393464,0.862949,1.07247,2.6427321,3.1304045,5.598526916,5.255093770093691,5.5105446334050585,5.6212249279900455,5.6374757177821175,6.134348393053423,1.5715255801217525,0.4054282908808919,0.695697321215086
2,False,LBM/bubble.0073.145.obj,LBM,0.8598479628562927,0.21392149,0.26919043,0.46901673,0.85984796,0.93928367,1.0067508,6.7968473,7.04413,5.707289352,5.255093770093691,5.703645488970276,5.711658007332242,5.7098805820738,7.923123465745556,0.0638457734484322,0.076545187440186,0.045402114979359816
2,False,VOF/bubble.0295.36.obj,VOF,0.8775447607040405,0.21624699,0.29897946,0.7721023,0.87754476,0.9467815,1.0624626,3.6425183,3.916396,5.653727386,5.255093770093691,5.525947497325862,5.637334480626334,5.662004604273584,7.0508107075240805,2.2600999296597166,0.2899486348467803,0.14640285440858258
2,False,VOF/bubble.0243.17.obj,VOF,0.8873335123062134,0.301055,0.3647435,0.7764502,0.8873335,0.9428502,1.0128366,5.4518757,6.071781,5.884459721,5.255093770093691,5.775977371390941,5.880366256235541,5.878271551850432,10.69539058378252,1.8435396748815398,0.06956398647526817,0.10516121178439095
2,False,VOF/bubble.0337.51.obj,VOF,0.8940877914428711,0.054589786,0.16736528,0.6160115,0.8940878,0.92186224,1.044231,1.1009467,1.2641218,5.392432316,5.255093770093691,5.303495972200313,5.399133791259436,5.387314286857962,2.5468756557001027,1.6492806694263353,0.12427555631160701,0.0949113283601505
2,True,LBM/bubble.0057.50.obj,LBM,0.9045146107673645,0.16648716,0.18746813,0.4891543,0.9045146,0.96460944,1.0134774,2.989919,3.3733149,5.550492923,5.255093770093691,5.503804530566308,5.548650558179345,5.553850586439927,5.3220345833113605,0.8411575887292103,0.03319281451600478,0.06049306766995375
2,False,VOF/bubble.0207.14.obj,VOF,0.906870424747467,0.2459227,0.31654778,0.6583562,0.9068704,0.9598778,1.0042228,9.399692,9.517985,5.793362524,5.255093770093691,5.798282648447641,5.801688290709165,5.807821017772321,9.29112845392358,0.0849269215806612,0.14371216499353906,0.2495699813782465
2,False,VOF/bubble.0255.56.obj,VOF,0.9084137678146362,0.12106648,0.10271787,0.45063144,0.90841377,0.9919374,1.0095245,1.1727607,1.5432237,5.42274009,5.255093770093691,5.340717345111618,5.423637886421687,5.426214477435198,3.091542598832336,1.512570094215625,0.016556139641349797,0.06407069816245509
2,False,VOF/bubble.0285.24.obj,VOF,0.9088359475135803,0.24878994,0.24753839,0.75023794,0.90883595,0.95725006,1.0297967,1.5418173,2.2948785,5.649903412,5.255093770093691,5.574440225946532,5.643794397616902,5.648453404381644,6.98790073238705,1.3356544448740357,0.10812599681124858,0.025664290389038908
2,False,LBM/bubble.0028.26.obj,LBM,0.9231182932853699,0.19952703,0.24106789,0.5045991,0.9231183,0.96775424,1.0059867,4.9384418,5.249441,5.649798023,5.255093770093691,5.617524375108034,5.6429268186734785,5.652868926248189,6.986165723084101,0.5712354275423954,0.12161858350597766,0.054354212941556346
3,False,VOF/bubble.0221.31.obj,VOF,0.9540446996688843,0.17498635,0.23752089,0.6663833,0.9540447,0.9783178,1.006404,3.7774022,4.0393515,5.595137359,5.255093770093691,5.533015855512171,5.601258074005253,5.601136547240574,6.0774841990131945,1.1102766474160592,0.10939347173323527,0.10722146491943393
3,False,VOF/bubble.0298.48.obj,VOF,0.9584574103355408,0.19201882,0.18767054,0.54138356,0.9584574,0.97367245,1.007649,1.3905635,2.104022,5.561261634,5.255093770093691,5.51904734089934,5.560009514919673,5.5680602162343344,5.505367020218661,0.7590776316397941,0.022515018402872056,0.12224891907206362
3,False,VOF/bubble.0209.34.obj,VOF,0.9614880681037903,0.09045523,0.13660817,0.7261384,0.96148807,0.9712024,1.0064031,1.5813538,1.6176375,5.410861785,5.255093770093691,5.329747995233466,5.410766978532916,5.416064474986582,2.878802325687371,1.4990918820251138,0.0017521509669099957,0.0961527053048213
3,False,LBM/bubble.0093.41.obj,LBM,0.961667001247406,0.0751874,0.099811554,0.48251513,0.961667,0.9797459,1.0042869,1.1187414,1.3126407,5.381931021,5.255093770093691,5.30767514442806,5.387288244925389,5.3871575879672005,2.3567238303760707,1.379725534983579,0.09954092507848585,0.09711322844545793
3,False,VOF/bubble.0343.37.obj,VOF,0.9667775630950928,0.14613576,0.15636581,0.4134895,0.96677756,0.9889674,1.0011982,2.1180825,2.6042867,5.507478597,5.255093770093691,5.463732161153706,5.501563016814357,5.511776619968639,4.582583889545886,0.794309684110692,0.10740995323823353,0.07803975799343271
3,True,VOF/bubble.0239.19.obj,VOF,0.9691043496131897,0.09897521,0.11671334,0.59204066,0.96910435,0.9905121,1.0020096,2.1660135,2.2049556,5.422369091,5.255093770093691,5.381043648505158,5.427217082132701,5.426993346956705,3.0849121131195525,0.7621289108377693,0.08940725080385473,0.08528109907493679
3,False,LBM/bubble.0074.109.obj,LBM,0.9736014604568481,0.1429135,0.16944519,0.41731104,0.97360146,0.98951113,1.0016876,3.6185694,3.8940773,5.528590742,5.255093770093691,5.524586730213434,5.533147111950477,5.533113622025975,4.946956370428856,0.07242373279952977,0.08241467243837033,0.08180891364621361
3,False,VOF/bubble.0260.29.obj,VOF,0.9767937064170837,0.19444224,0.24077916,0.4790502,0.9767937,0.9908928,1.000643,5.3320346,5.6136656,5.6496967,5.255093770093691,5.6338367978439,5.641538527314925,5.651012033206815,6.984497590929248,0.28072130236831816,0.14440018851056227,0.023281483531938693
3,False,VOF/bubble.0232.39.obj,VOF,0.9776999354362488,0.12899655,0.18744728,0.68519866,0.97769994,0.9892113,1.0015423,2.7273633,2.845296,5.507068061,5.255093770093691,5.434322342754369,5.5057819286526195,5.503273010402534,4.575470797078812,1.3209518647645282,0.02335421195333777,0.06891236054157035
3,False,VOF/bubble.0292.55.obj,VOF,0.9780049920082092,0.06645504,0.07680989,0.29293007,0.978005,0.99017817,1.0016886,1.6296932,1.8400047,5.380520467,5.255093770093691,5.351313561913787,5.381133668188424,5.38306961511547,2.3311257279956665,0.5428267630491549,0.01139668907840014,0.0473773518956906
4,False,VOF/bubble.0189.32.obj,VOF,0.9833409786224365,0.11223783,0.109712906,0.65838706,0.983341,0.99548596,1.0007726,1.182147,1.6563996,5.423777732,5.255093770093691,5.369738491333292,5.416624585475782,5.424228995392779,3.1100824967638805,0.9963395134700811,0.1318849495253872,0.008320093762639574
4,False,VOF/bubble.0183.34.obj,VOF,0.9848556518554688,0.116468936,0.13176124,0.6029089,0.98485565,0.9940689,1.001753,2.3255577,2.613053,5.455780306,5.255093770093691,5.42627114601952,5.455645719235902,5.457305686814444,3.678420402771799,0.5408788170599116,0.0024668655361857017,0.027958985312631413
4,False,VOF/bubble.0291.34.obj,VOF,0.9865565896034241,0.16549014,0.15152512,0.43939486,0.9865566,0.9962921,1.0005537,1.9003695,2.510938,5.524359656,5.255093770093691,5.501311284297802,5.517035572255389,5.5259846602628215,4.874155606683931,0.41721345345727595,0.132577967414852,0.029415251069994073
4,False,VOF/bubble.0215.43.obj,VOF,0.9867730736732483,0.032439757,0.032432992,0.21060787,0.9867731,0.9973892,1.0011699,1.1571128,1.2893342,5.326162758,5.255093770093691,5.304069175705163,5.32266703679888,5.326450277638919,1.3343375171846206,0.4148123761642876,0.06563301498566963,0.0053982510858823765
4,True,LBM/bubble.0078.195.obj,LBM,0.9869271516799927,0.1069361,0.1331215,0.35144585,0.98692715,0.99391466,1.0007837,2.7386522,2.9052203,5.465091558,5.255093770093691,5.440776923715929,5.464864916435753,5.466687031633184,3.8425300962965045,0.44490808664455667,0.00414707716864869,0.029193904919099276
4,False,VOF/bubble.0204.33.obj,VOF,0.9877744913101196,0.10931478,0.13228883,0.5012746,0.9877745,0.9953397,1.000619,3.0211031,3.1048138,5.463509504,5.255093770093691,5.454267331127133,5.468754223160865,5.462978276723414,3.814686032004192,0.16916183391098844,0.09599542486426764,0.009723187562821506
4,False,LBM/bubble.0087.36.obj,LBM,0.9890208840370178,0.09464894,0.099805936,0.4226375,0.9890209,0.9957995,1.000601,1.9529029,2.1466558,5.41608809,5.255093770093691,5.377855736498944,5.4110959689116775,5.421385266370982,2.972520336284063,0.7059034651162,0.09217208075953107,0.0978044722123855
4,False,LBM/bubble.0075.117.obj,LBM,0.9890936017036438,0.06352227,0.07444954,0.28762332,0.9890936,0.99572337,1.0004808,1.8475537,1.9316859,5.379999104,5.255093770093691,5.356424133505173,5.382447604829668,5.382107774911189,2.3216608681857087,0.4381965505774849,0.04551117541724675,0.03919463312960068
4,False,VOF/bubble.0252.52.obj,VOF,0.9922403693199158,0.14590985,0.17229573,0.50695026,0.99224037,0.9975351,1.0004014,3.6062105,3.8906207,5.533293165,5.255093770093691,5.525519747353454,5.535512411257423,5.533431557658153,5.027736405980024,0.1404844712677725,0.04010715122526017,0.002501090291550687
4,False,VOF/bubble.0097.9.obj,VOF,0.9933993220329285,0.042621754,0.04576371,0.49484345,0.9933993,0.99771017,1.0004284,1.327608,1.4001449,5.333976011,5.255093770093691,5.311358872896645,5.333783445181701,5.334658404281296,1.4788638108539338,0.42402024412394496,0.003610174059687443,0.012793332401356078
5,False,LBM/bubble.0105.47.obj,LBM,0.9935746788978577,0.08982944,0.109174594,0.29363966,0.9935747,0.997128,1.0002604,2.7644057,2.821933,5.4353683118282445,5.255093770093691,5.432160452302598,5.44311630861667,5.437979925942768,3.3166941298577184,0.059018254911374,0.14254777862181675,0.04804852154803016
5,False,VOF/bubble.0201.14.obj,VOF,0.9940652251243591,0.07904223,0.092798345,0.4778626,0.9940652,0.99737495,1.0009624,2.0207167,2.2108104,5.401666822,5.255093770093691,5.383347368112429,5.403403244109366,5.403749256907526,2.7134782047153356,0.33914446209379806,0.03214604244551499,0.03855170961386051
5,False,LBM/bubble.0080.84.obj,LBM,0.9949623942375183,0.07307052,0.07856924,0.39248753,0.9949624,0.9962807,1.002268,1.2130268,1.6212323,5.382609872,5.255093770093691,5.353354994285747,5.383153222077882,5.385091387187707,2.369038532211668,0.5435073024042707,0.010094546898320013,0.04610245302405817
5,False,VOF/bubble.0192.32.obj,VOF,0.9950799942016602,0.12287684,0.13254127,0.40342712,0.99508,0.9981618,1.0003238,2.616714,3.0029323,5.478348556,5.255093770093691,5.474480513803236,5.482553982149544,5.479557848414351,4.075220545465228,0.07060598932734402,0.07676448671631197,0.022074032018760598
5,False,LBM/bubble.0056.31.obj,LBM,0.9954392910003662,0.066533335,0.07432662,0.31188303,0.9954393,0.99809575,1.0003614,1.8044248,1.9953485,5.383002939,5.255093770093691,5.364234080966073,5.382710475641429,5.385584429598409,2.3761675472923094,0.3486689167108987,0.005433089334804593,0.04795632897961483
5,True,VOF/bubble.0270.60.obj,VOF,0.9956951141357422,0.12669457,0.10402227,0.40686208,0.9956951,0.9997026,1.0001289,1.5194162,2.0803072,5.453270776,5.255093770093691,5.436923342174663,5.448824959875404,5.45229476157254,3.6340943636705543,0.2997730077384497,0.08152568077422635,0.017897780388152127
5,False,LBM/bubble.0101.29.obj,LBM,0.9960762858390808,0.02752781,0.031909034,0.2613331,0.9960763,0.997558,1.000756,1.0261273,1.2941341,5.323000969617305,5.255093770093691,5.31152446007002,5.324186891082064,5.323631790752911,1.275731488895382,0.21560224416247656,0.0222791893431576,0.011850855169977852
5,False,VOF/bubble.0182.13.obj,VOF,0.9960838556289673,0.027940918,0.030836528,0.45545006,0.99608386,0.99787587,1.0006094,1.0374395,1.070731,5.313353397,5.255093770093691,5.293384712183801,5.316616555194289,5.315117478489156,1.0964756633579815,0.37582075431823275,0.06141428868879055,0.03320090642100993
5,False,VOF/bubble.0199.22.obj,VOF,0.996304452419281,0.15075485,0.18293297,0.5919959,0.99630445,0.9982241,1.0005934,3.797981,3.8609767,5.539229457,5.255093770093691,5.509155664762982,5.535962722317663,5.539362226693556,5.129516462749949,0.5429237490606811,0.05897453260776122,0.0023968982434554695
5,False,VOF/bubble.0271.50.obj,VOF,0.9967171549797058,0.0680706,0.074075654,0.5814955,0.99671715,0.9980907,1.0005333,1.6796749,1.7488588,5.370583697,5.255093770093691,5.340459432845174,5.369770887351302,5.373129061628964,2.1504166664569757,0.560912292860331,0.015134475032055733,0.047394562166227255
6,False,VOF/bubble.0305.82.obj,VOF,0.997429609298706,0.030407768,0.032292794,0.48897374,0.9974296,0.99871486,1.0002881,1.0889964,1.0899025,5.31471785,5.255093770093691,5.294158917410055,5.31847173942762,5.31704780918946,1.1218672672587777,0.38683017932824265,0.07063196078452436,0.04383975321399018
6,False,VOF/bubble.0281.61.obj,VOF,0.9974460601806641,0.023627173,0.02367043,0.13439313,0.99744606,0.9995857,1.0001259,1.250683,1.4117025,5.320011031,5.255093770093691,5.313196327512889,5.318406807789727,5.320314363556485,1.220246734979173,0.12809566460296803,0.03015450909640925,0.0057017279610445375
6,False,VOF/bubble.0197.44.obj,VOF,0.9974876046180725,0.07085048,0.07144208,0.267828,0.9974876,0.9994447,1.0001234,1.6840508,1.9917245,5.386606601,5.255093770093691,5.373082487967885,5.384515901580417,5.389353714644808,2.441478293252287,0.2510692544282859,0.03881292202024516,0.050998965550920865
6,False,LBM/bubble.0089.88.obj,LBM,0.9975219368934631,0.090032265,0.10640056,0.30170766,0.99752194,0.9988715,1.0001518,2.5799959,2.6791887,5.431749121,5.255093770093691,5.420566485651012,5.434202335318622,5.434419564041079,3.252273751439146,0.20587540219327324,0.04516435247601994,0.04916359319237165
6,False,VOF/bubble.0289.62.obj,VOF,0.9975704550743103,0.07465051,0.08628013,0.46435845,0.99757046,0.99911106,1.0001992,2.1559098,2.2035193,5.395803904,5.255093770093691,5.380722902211937,5.399414966637071,5.396834578386059,2.60776960041114,0.27949499382072757,0.06692353357011276,0.01910140554394548
6,True,LBM/bubble.0089.82.obj,LBM,0.9977369904518127,0.11905447,0.13816303,0.3573078,0.997737,0.9990892,1.0000889,2.483235,2.8473747,5.479132598675112,5.255093770093691,5.457298438456861,5.475448248213149,5.4807135061798835,4.088947010254787,0.39849665663376854,0.06724331626604815,0.02885324412761502
6,False,VOF/bubble.0262.50.obj,VOF,0.9978473782539368,0.05155451,0.05436779,0.40556237,0.9978474,0.99896765,1.0002185,1.6495262,1.7518553,5.354929173,5.255093770093691,5.340538502764579,5.355580887568675,5.3546081937519325,1.864364582256068,0.2687368921325882,0.0121703676672486,0.005994089514502773
6,False,VOF/bubble.0258.5.obj,VOF,0.9978829026222229,0.07647854,0.07236871,0.5215879,0.9978829,0.9990399,1.0002822,1.4721112,1.7991661,5.380122215,5.255093770093691,5.357674802344629,5.3788542307749285,5.382948974629302,2.3238959991972874,0.41722867545251235,0.023567944637695785,0.05254080699916488
6,False,LBM/bubble.0100.58.obj,LBM,0.9979828000068665,0.030696256,0.0321022,0.25110564,0.9979828,0.9990821,1.0002217,1.2749873,1.4366581,5.327432513,5.255093770093691,5.315094876810918,5.325906852377517,5.327471394968343,1.3578537640746864,0.23158690718230895,0.02863782166662875,0.0007298444090806193
6,False,VOF/bubble.0299.74.obj,VOF,0.9980831146240234,0.015013478,0.017011004,0.35180375,0.9980831,0.99893564,1.0001776,1.0310233,1.0753125,5.302324386,5.255093770093691,5.293520032637215,5.3048006015514915,5.3043531981415954,0.8907530446649846,0.16604705261019928,0.04670056698209546,0.03826269375281282
7,False,LBM/bubble.0086.6.obj,LBM,0.9985594153404236,0.06981408,0.078669615,0.28235096,0.9985594,0.99951977,1.0000628,2.1374142,2.2333264,5.393803556,5.255093770093691,5.382871584816822,5.39627813137326,5.395390444566007,2.5716506814937725,0.2026764799585089,0.0458781145358505,0.02942058511274197
7,False,VOF/bubble.0287.62.obj,VOF,0.9985594749450684,0.026443332,0.02576,0.14443918,0.9985595,0.99990016,1.000024,1.2396796,1.4318504,5.323533251,5.255093770093691,5.315862545019762,5.321311315503407,5.3240436791959365,1.2856025815834458,0.14409050565800421,0.041737984752425177,0.009588147042020205
7,False,VOF/bubble.0243.26.obj,VOF,0.9986528158187866,0.06474489,0.06791154,0.24511604,0.9986528,0.9996487,1.0000426,1.641972,1.8809665,5.378838135,5.255093770093691,5.356775311282751,5.373235089777838,5.381550897314861,2.3005779649903713,0.410178242280351,0.1041683181671318,0.050433983079167855
7,False,LBM/bubble.0087.160.obj,LBM,0.9987050890922546,0.08972838,0.10854413,0.3162915,0.9987051,0.9995351,1.0000476,2.550765,2.661666,5.431749020188672,5.255093770093691,5.419266400686312,5.4346429160793335,5.434920362252003,3.2522719558357887,0.2298084734026679,0.05327742279522608,0.058385283479471736
7,False,VOF/bubble.0256.0.obj,VOF,0.9987660646438599,0.025674121,0.027181368,0.38217214,0.99876606,0.9995715,1.0000893,1.2083664,1.3094676,5.316298993,5.255093770093691,5.304896326694134,5.315849107432549,5.316304365099564,1.1512750315002755,0.21448504534601803,0.008462382722330632,0.00010104961309531364
7,True,VOF/bubble.0237.1.obj,VOF,0.9987936615943909,0.09811467,0.093024775,0.32227886,0.99879366,0.9996757,1.0000943,1.7709756,2.1873252,5.423378837,5.255093770093691,5.407968412238053,5.418218761572267,5.425917579033659,3.102956145313235,0.28414804174865815,0.09514503011533874,0.04681107682059165
7,False,VOF/bubble.0248.0.obj,VOF,0.9988802075386047,0.016727844,0.01727581,0.296134,0.9988802,0.9994374,1.0001233,1.0293629,1.2375411,5.308263694,5.255093770093691,5.304283745178467,5.30927098713162,5.3087864055352885,1.0016443600269505,0.07497647161031618,0.01897594373012032,0.009847128278111504
7,False,LBM/bubble.0094.11.obj,LBM,0.9989335536956787,0.042864908,0.04262049,0.23327105,0.99893355,0.99962485,1.0000447,1.1687728,1.4967053,5.343840919418222,5.255093770093691,5.331458059542913,5.343112498124171,5.3454637925122395,1.6607371114294494,0.23172209019755988,0.013631043757382673,0.03036903827209069
7,False,VOF/bubble.0255.74.obj,VOF,0.9989542961120605,0.07091794,0.063654415,0.49868947,0.9989543,0.9993854,1.0001596,1.1275645,1.5614055,5.372010967,5.255093770093691,5.352759300538744,5.374147313395891,5.371845599037937,2.1764139653572117,0.3583698279753651,0.039768094462485935,0.0030783251016875315
7,False,VOF/bubble.0282.30.obj,VOF,0.9990054965019226,0.0613279,0.052249182,0.32297602,0.9990055,0.99966997,1.0000857,1.0590633,1.5134835,5.364380968,5.255093770093691,5.352784112235423,5.366593403530707,5.363305324587729,2.037275103282882,0.21618255365819264,0.041243072479462156,0.02005158505124233
8,False,VOF/bubble.0108.45.obj,VOF,0.9991937875747681,0.02342836,0.023414629,0.35348362,0.9991938,0.9996031,1.0000888,1.061974,1.1801138,5.31222721,5.255093770093691,5.297975504777685,5.311058470736921,5.313381666814608,1.0755082124265736,0.26828116831085247,0.02200092761241349,0.021732067717939688
8,False,VOF/bubble.0305.63.obj,VOF,0.9993387460708618,0.016250176,0.016178023,0.11196115,0.99933875,0.9999085,1.000017,1.1636922,1.2638214,5.309487132,5.255093770093691,5.3020137329696055,5.307264809620451,5.310821429628209,1.0244560454527438,0.14075557289427795,0.04185568821055476,0.025130442828788378
8,False,VOF/bubble.0300.31.obj,VOF,0.9993488192558289,0.08594862,0.09976393,0.25049543,0.9993488,0.99989045,1.0000248,2.5399191,2.7057488,5.425765961,5.255093770093691,5.424518595349513,5.429832834870642,5.429849079667289,3.1455870403015553,0.022989669282696103,0.07495483402481426,0.0752542350082568
8,False,VOF/bubble.0245.21.obj,VOF,0.9994825720787048,0.03493527,0.037252616,0.16832615,0.9994826,0.99992275,1.0000161,1.4657142,1.6268505,5.337970912,5.255093770093691,5.330591869876367,5.338033737567735,5.337934505140769,1.5525963567916437,0.13823683652987498,0.001176955977665839,0.0006820355493038995
8,False,LBM/bubble.0098.181.obj,LBM,0.9995071887969971,0.053800885,0.052932516,0.24567571,0.9995072,0.99988216,1.0000197,1.282888,1.6168318,5.359878550719008,5.255093770093691,5.3421976568232346,5.355745702935677,5.361006054706465,1.9549842339480101,0.32987489788181745,0.07710711621957346,0.021035998797123576
8,True,VOF/bubble.0141.63.obj,VOF,0.9995611310005188,0.007095807,0.0073632407,0.24113815,0.99956113,0.9998623,1.0000287,1.0327213,1.0841049,5.296821909,5.255093770093691,5.293762628783559,5.2979039894241255,5.299552839080169,0.787795769297207,0.05775690157230712,0.02042886173474681,0.051557898813414736
8,False,LBM/bubble.0076.113.obj,LBM,0.9995967149734497,0.10502456,0.114301905,0.33334538,0.9995967,0.9998512,1.0000345,2.375194,2.726324,5.448453715,5.255093770093691,5.444775086224701,5.451582780727071,5.45193794291129,3.5488957972419826,0.06751693173370805,0.057430344291185556,0.06394893108291928
8,False,LBM/bubble.0060.8.obj,LBM,0.9996426105499268,0.056880917,0.06742496,0.26656777,0.9996426,0.99987406,1.0000154,1.9297056,1.9824002,5.374041533,5.255093770093691,5.361290800688478,5.378335515788604,5.375032404077485,2.21337632349685,0.23726523573040142,0.07990230001454539,0.018438098615370754
8,False,LBM/bubble.0041.49.obj,LBM,0.9996621012687683,0.09776999,0.085354604,0.31572157,0.9996621,0.9997986,1.0000287,1.2598355,1.8232646,5.417165679,5.255093770093691,5.411438621176141,5.42165772346971,5.4167547136827405,2.991821157226035,0.10572055874274193,0.08292241249189294,0.007586353115479115
