bin,is_bin_thumbnail,mesh_id_10k,source_10k,bin_scalar,non_sph_va,non_sph_vm,non_sph_w,eta_V,eta_A,eta_M,i11_over_i00,i22_over_i00,f_gt,f_minnaert,f_strasberg,f_pred_residual,f_pred_direct,ape_minnaert,ape_strasberg,ape_residual,ape_direct
1,False,VOF/bubble.0292.21.obj,VOF,0.21354529076104983,0.009688736,0.009352336,0.12175846,0.9998916,0.9999888,1.0000039,1.041857,1.2094029,5.302937529,5.255093770093691,5.300902210807438,5.302234142741053,5.3044689154600535,0.9022123803018244,0.03838095737375426,0.013264087217708755,0.028878078455169393
1,False,VOF/bubble.0147.64.obj,VOF,0.23701757116063885,0.009880332,0.009493957,0.05898188,0.99995744,0.999998,1.0000006,1.0421213,1.2332448,5.303968959,5.255093770093691,5.303128119268438,5.302273798873048,5.305332132479998,0.9214833134227822,0.01585302889329736,0.03196021960262528,0.025701007877974753
1,True,VOF/bubble.0248.0.obj,VOF,0.23934900323938893,0.016727844,0.01727581,0.296134,0.9988802,0.9994374,1.0001233,1.0293629,1.2375411,5.308263694,5.255093770093691,5.304283745178467,5.30927098713162,5.3087864055352885,1.0016443600269505,0.07497647161031618,0.01897594373012032,0.009847128278111504
1,False,VOF/bubble.0265.2.obj,VOF,0.2486079562810836,0.015096383,0.01637056,0.17707181,0.9995951,0.9998909,1.0000194,1.0680696,1.2391076,5.308965421,5.255093770093691,5.302471190554511,5.307803522462847,5.3097136214988945,1.0147297379865396,0.12232572508007054,0.02188559248393101,0.01409315072829458
1,False,VOF/bubble.0201.1.obj,VOF,0.25081246866097473,0.018911354,0.02132004,0.34322473,0.9976863,0.99887466,1.000247,1.147452,1.2028911,5.308630265,5.255093770093691,5.2984809949676,5.30887818941531,5.308974367289443,1.0084803844652208,0.19118434559878494,0.004670214404363075,0.006481941146144298
1,False,VOF/bubble.0268.29.obj,VOF,0.2789784001651704,0.042151976,0.03814707,0.23748675,0.9947607,0.9993474,1.000137,1.0217322,1.2781307,5.336814602,5.255093770093691,5.309693187246986,5.331061790558746,5.3390087405882936,1.5312660828742983,0.5081948086195377,0.1077948527403978,0.04111326234701344
1,False,VOF/bubble.0337.51.obj,VOF,0.282755263395518,0.054589786,0.16736528,0.6160115,0.8940878,0.92186224,1.044231,1.1009467,1.2641218,5.392432316,5.255093770093691,5.303495972200313,5.399133791259436,5.387314286857962,2.5468756557001027,1.6492806694263353,0.12427555631160701,0.0949113283601505
1,False,VOF/bubble.0226.64.obj,VOF,0.2961539635769262,0.013500482,0.013669268,0.2399153,0.9995375,0.9998521,1.0000267,1.1440399,1.2587657,5.305660294,5.255093770093691,5.30190339425157,5.305260785974286,5.3061594348728365,0.9530674996944939,0.07080927802102574,0.007529845553164194,0.009407705076802535
2,False,VOF/bubble.0175.21.obj,VOF,0.30342266348586244,0.013581377,0.013449324,0.17961499,0.9997182,0.9999448,1.0000114,1.1143273,1.2810597,5.307240966,5.255093770093691,5.304599579129892,5.306931346734527,5.3078188558894,0.982566954098793,0.04976949203983184,0.005833902539130305,0.010888706450345452
2,False,LBM/bubble.0093.41.obj,LBM,0.3344304188781639,0.0751874,0.099811554,0.48251513,0.961667,0.9797459,1.0042869,1.1187414,1.3126407,5.381931021,5.255093770093691,5.30767514442806,5.387288244925389,5.3871575879672005,2.3567238303760707,1.379725534983579,0.09954092507848585,0.09711322844545793
2,False,VOF/bubble.0293.59.obj,VOF,0.34996177857326627,0.027646726,0.031116536,0.4086182,0.99647385,0.99839157,1.0003573,1.2406118,1.2541244,5.31751457,5.255093770093691,5.30215462714412,5.3188823917779375,5.317206905784107,1.1738717230502964,0.2888556797293477,0.025722953081393673,0.0057858650285415765
2,False,VOF/bubble.0231.0.obj,VOF,0.3600317483350245,0.024818396,0.023268411,0.2631867,0.9996554,0.99983495,1.0000417,1.0729809,1.3525573,5.319987579,5.255093770093691,5.316056048882879,5.321169514441162,5.319256571592589,1.2198112860727335,0.07390111459358804,0.022216883472196188,0.013740772822424857
2,False,LBM/bubble.0048.0.obj,LBM,0.3688341795761735,0.05585302,0.06965981,0.45205858,0.9608363,0.98910797,1.0132099,1.148744,1.3375113,5.351328779,5.255093770093691,5.309025252022757,5.350084866751005,5.349194794972546,1.798338560021964,0.7905237880963829,0.023244922903570227,0.03987764750744174
2,True,LBM/bubble.0079.105.obj,LBM,0.37677578705543097,0.03375297,0.04794899,0.3266959,0.99478644,0.99681836,1.0007616,1.2584964,1.274116,5.332668276,5.255093770093691,5.303397538143846,5.335332875250337,5.332173090653625,1.454703384709638,0.5488947810215041,0.04996746679949633,0.009285883177905829
2,False,VOF/bubble.0183.17.obj,VOF,0.3801773751970409,0.057751276,0.058880266,0.36781278,0.9638881,0.9913007,1.0045264,1.1037921,1.3657349,5.348885071,5.255093770093691,5.315435254072624,5.353430041371734,5.352791845901339,1.7534738485000656,0.6253605467937635,0.08497042489051791,0.07303905111965496
2,False,VOF/bubble.0194.11.obj,VOF,0.418000709048156,0.040132787,0.035377022,0.20826703,0.9998397,0.99996907,1.0000137,1.005915,1.4179589,5.34063142,5.255093770093691,5.337389635496118,5.343493317255574,5.340185047196018,1.6016392665852537,0.06070039755490841,0.05358724522453684,0.0083580529880963
2,False,VOF/bubble.0334.43.obj,VOF,0.4211849593251371,0.014744631,0.015627276,0.093143545,0.9999026,0.99999213,1.000003,1.232635,1.3511093,5.310954972,5.255093770093691,5.30790581986352,5.309699682281437,5.3103877743482935,1.0518108739542447,0.05741250213107926,0.023635856925570038,0.010679767663199901
2,False,VOF/bubble.0171.16.obj,VOF,0.4256017142400639,0.060050204,0.05687359,0.5435928,0.9936723,0.9980586,1.0004342,1.0820645,1.4176149,5.352823185,5.255093770093691,5.326328528050205,5.351895100920002,5.355109936022155,1.825754588348307,0.49496604005229194,0.017338216636761838,0.04272046624970812
3,False,VOF/bubble.0181.48.obj,VOF,0.4668727367305022,0.01589339,0.016658062,0.108378164,0.9998853,0.9999886,1.0000037,1.2774237,1.375508,5.312269051,5.255093770093691,5.309474784810607,5.3119314518909855,5.311415309927021,1.076287370940801,0.05260023847750958,0.006355083030881571,0.016071118853034864
3,False,LBM/bubble.0106.113.obj,LBM,0.4755392455158957,0.3723911,0.5413054,0.80808437,0.4994536,0.8898571,1.504594,1.2837111,1.3816354,5.866140633,5.255093770093691,5.309922081961342,5.883119913371835,5.869166828475941,10.416505521004087,9.481848217372216,0.28944550487450205,0.051587503015483996
3,False,VOF/bubble.0270.59.obj,VOF,0.4875197680917801,0.12257208,0.15076043,0.51684844,0.88290286,0.95869714,1.025682,1.1250507,1.4712089,5.445253405,5.255093770093691,5.331648416113358,5.451209576039743,5.450108720406839,3.4922090996113937,2.0863122510024215,0.1093828073138784,0.08916601387882271
3,False,VOF/bubble.0187.37.obj,VOF,0.4987424998703187,0.16831195,0.22830851,0.5362445,0.7810674,0.943985,1.0970688,1.176513,1.4664625,5.50744442,5.255093770093691,5.325142064734511,5.52493126306749,5.515508641021559,4.581991767178089,3.310107944139525,0.3175128377871197,0.14642401096731084
3,True,VOF/bubble.0097.9.obj,VOF,0.5171488793277831,0.042621754,0.04576371,0.49484345,0.9933993,0.99771017,1.0004284,1.327608,1.4001449,5.333976011,5.255093770093691,5.311358872896645,5.333783445181701,5.334658404281296,1.4788638108539338,0.42402024412394496,0.003610174059687443,0.012793332401356078
3,False,LBM/bubble.0063.60.obj,LBM,0.5393300378935851,0.4081744,0.6645846,0.9447601,0.3335553,0.71050745,1.7588826,1.1473178,1.5188202,6.066876286,5.255093770093691,5.338848447825103,6.076616025492935,6.077034269175594,13.380568148053213,12.000044237837908,0.1605396094100451,0.16743349784525008
3,False,VOF/bubble.0255.56.obj,VOF,0.5700335940669624,0.12106648,0.10271787,0.45063144,0.90841377,0.9919374,1.0095245,1.1727607,1.5432237,5.42274009,5.255093770093691,5.340717345111618,5.423637886421687,5.426214477435198,3.091542598832336,1.512570094215625,0.016556139641349797,0.06407069816245509
3,False,VOF/bubble.0293.67.obj,VOF,0.5706993376732684,0.07707472,0.06551739,0.29287112,0.99851733,0.99980956,1.000064,1.0634553,1.5671606,5.384899525,5.255093770093691,5.368772105428183,5.383211878360817,5.384630484717398,2.410551103203902,0.2994934166727355,0.03134035521642604,0.004996198747116855
3,False,VOF/bubble.0076.48.obj,VOF,0.5900872753396603,0.10489939,0.10656075,0.5504714,0.9820731,0.99265677,1.0033399,1.0324208,1.589196,5.422830029,5.255093770093691,5.3860665390673255,5.429248699529778,5.4197291050675895,3.093149849973094,0.6779391892438481,0.11836385236957245,0.05718276095373558
3,False,VOF/bubble.0281.30.obj,VOF,0.5978238181980917,0.031304654,0.034502834,0.37326708,0.9961466,0.9987278,1.0002822,1.3730603,1.4671395,5.326038021,5.255093770093691,5.316465987652022,5.327382943617263,5.324611744040232,1.33202674533271,0.17972146106046702,0.025251840335351685,0.02677932365754495
4,False,VOF/bubble.0212.59.obj,VOF,0.6235065345637503,0.021875076,0.023051303,0.10087579,0.999873,0.9999917,1.0000025,1.3998477,1.4784163,5.320772492,5.255093770093691,5.317423017895049,5.32114970718276,5.31915765216407,1.2343832029100987,0.06295089876492507,0.007089481524103186,0.030349725314466492
4,False,LBM/bubble.0062.46.obj,LBM,0.6353431469520483,0.39447838,0.6417209,0.9431473,0.33516276,0.6763282,1.6429971,1.1230439,1.6233146,6.10818231,5.255093770093691,5.372993047928981,6.101013494677169,6.102966400378495,13.966324130661212,12.036138162860748,0.11736413484409462,0.08539217326512602
4,False,VOF/bubble.0277.24.obj,VOF,0.6802273349807956,0.04495155,0.045621227,0.44563618,0.9961933,0.9987552,1.0002568,1.3564589,1.5793499,5.342314793,5.255093770093691,5.329235341557768,5.342540534044552,5.341361612971183,1.6326447670323436,0.24482741936829042,0.004225528694941279,0.017842079056548114
4,False,LBM/bubble.0091.147.obj,LBM,0.6929575712820911,0.16387264,0.2811689,0.66504955,0.78445506,0.89590114,1.1219037,1.235389,1.6517532,5.553851522,5.255093770093691,5.357516593452298,5.5494151894438914,5.5548066986506806,5.3792895024806855,3.5351130250777714,0.0798784868219057,0.01719845492621585
4,True,VOF/bubble.0310.61.obj,VOF,0.7199099355294346,0.13530505,0.13347362,0.61376625,0.84701806,0.9746866,1.0239805,1.4086593,1.5926785,5.443603953,5.255093770093691,5.328466008168743,5.442818078042466,5.440882950374307,3.4629665297825465,2.1151050999550463,0.01443666667009014,0.0499853157795228
4,False,LBM/bubble.0092.142.obj,LBM,0.7962080319450612,0.30137312,0.46183306,0.71715873,0.5701206,0.8746495,1.3738602,1.2635223,1.7513343,5.814630298,5.255093770093691,5.381969579662161,5.787543134764338,5.7839262060130485,9.622908065174283,7.440898151111296,0.4658449780543929,0.5280489113385667
4,False,VOF/bubble.0264.7.obj,VOF,0.8044005820185146,0.14415516,0.1184856,0.41238105,0.9933233,0.9991687,1.0002598,1.1356152,1.7928864,5.474438566,5.255093770093691,5.448556812845643,5.468409028927882,5.4742987334344155,4.006708510140021,0.47277456568971393,0.11013982528849105,0.0025542813915717167
4,False,LBM/bubble.0103.226.obj,LBM,0.8304045227481603,0.3384603,0.6304245,0.9409198,0.48690912,0.8492272,1.8927591,1.5568901,1.6159911,5.829934346,5.255093770093691,5.32910281455842,5.784625739508284,5.785649517527862,9.860155222857966,8.590689049272191,0.7771718136552042,0.7596111009813113
4,False,LBM/bubble.0101.144.obj,LBM,0.8392035520332778,0.18620518,0.33822685,0.6345541,0.6835884,0.8588588,1.1811608,1.4182603,1.7275444,5.63122714,5.255093770093691,5.349177026744012,5.627230060303005,5.628060922594297,6.679421031244521,5.008679391611038,0.07098061572765488,0.0562260645324181
4,False,LBM/bubble.0067.146.obj,LBM,0.8404182611479525,0.40946835,0.6406252,0.93801594,0.574731,1.0742935,2.1176412,1.3400213,1.7685626,5.729929844,5.255093770093691,5.370565884933265,5.690633477648421,5.677235356434275,8.286943938825464,6.271699110645073,0.6858088566778381,0.9196358245276515
5,False,LBM/bubble.0073.30.obj,LBM,0.87531802448063,0.2917401,0.3482611,0.73792094,0.61472356,0.885776,1.1141629,1.2063462,1.8506485,5.734033444,5.255093770093691,5.448215111498134,5.764654245768653,5.735223578471119,8.352579010634544,4.984594793407451,0.5340185415328232,0.020755624862376008
5,False,LBM/bubble.0072.152.obj,LBM,0.890156504337986,0.4405167,0.60033274,0.9120227,0.45748422,0.94122344,1.6783963,1.4137007,1.7881817,5.919284031,5.255093770093691,5.363094106500062,5.897286291541189,5.915924209661745,11.220787132833387,9.396236463516608,0.3716283818043963,0.0567606034895279
5,False,LBM/bubble.0049.59.obj,LBM,0.9628549206441429,0.35013697,0.5190505,0.7737875,0.48325935,0.7413142,1.273845,1.1352937,1.9533023,6.052286339,5.255093770093691,5.606280669186247,6.09392843836804,6.033724449236653,13.171758972626982,7.36920966444964,0.6880391481100996,0.30669219405132137
5,False,LBM/bubble.0034.1.obj,LBM,0.9629825840863401,0.45789266,0.42431462,0.7967667,0.5415788,0.9916981,1.2034328,1.1442571,1.9521163,5.991992461,5.255093770093691,5.592496858347581,6.017179589267287,5.99553930885682,12.298057711229639,6.667157965444886,0.42034646123509717,0.05919312949583427
5,False,VOF/bubble.0236.8.obj,VOF,0.9716840547092889,0.19152299,0.1977314,0.53884095,0.8418985,0.95422286,1.0219716,1.28295,1.9295747,5.556169316,5.255093770093691,5.458041395159321,5.570695295685634,5.558163663959146,5.418761178485107,1.7661074610901784,0.2614387514038431,0.035894297774595935
5,True,LBM/bubble.0108.119.obj,LBM,0.9723831537209472,0.03581788,0.04044416,0.16620536,0.99982923,0.9999579,1.0000055,1.6563278,1.7174697,5.3419713015161445,5.255093770093691,5.337835574967129,5.346538406454319,5.340631958860854,1.6263196958358155,0.07741948272619144,0.08549474866849502,0.02507206758880259
5,False,VOF/bubble.0186.10.obj,VOF,0.9827520040391223,0.18074985,0.26654378,0.7133606,0.8177769,1.0016495,1.1904548,1.5629692,1.8055229,5.465075695,5.255093770093691,5.350247406384006,5.479626423574706,5.497584794136534,3.8422509883700653,2.101128969193433,0.2662493510934855,0.5948517632843833
5,False,VOF/bubble.0271.50.obj,VOF,1.011309763141282,0.0680706,0.074075654,0.5814955,0.99671715,0.9980907,1.0005333,1.6796749,1.7488588,5.370583697,5.255093770093691,5.340459432845174,5.369770887351302,5.373129061628964,2.1504166664569757,0.560912292860331,0.015134475032055733,0.047394562166227255
5,False,VOF/bubble.0207.17.obj,VOF,1.029573791079284,0.08657723,0.2370119,0.87675714,0.8820627,0.89730895,1.0343717,1.644283,1.8030701,5.456091271,5.255093770093691,5.34590059185867,5.478464049269539,5.4735019823733095,3.683910164308346,2.0195900997296583,0.4100513931732452,0.3191059406548098
5,False,VOF/bubble.0143.52.obj,VOF,1.0568326163585162,0.3863198,0.44941396,0.7663493,0.71212274,0.9244137,1.2277126,1.1557131,2.0452983,5.931532668,5.255093770093691,5.759037568926321,5.960358375806924,5.9284871534282395,11.404116537292742,2.9081033305990496,0.4859740208873046,0.05134447944948079
6,False,LBM/bubble.0107.100.obj,LBM,1.2038085792042141,0.19341685,0.38206497,0.72358704,0.660299,0.8270366,1.2138891,1.762445,1.9315754,5.669897305,5.255093770093691,5.357650727299959,5.672085352004792,5.675492917457764,7.315891498431813,5.507094060146134,0.03859059321695195,0.09868983787113011
6,False,LBM/bubble.0085.2.obj,LBM,1.2329121532577911,0.51225287,0.47521338,0.85569155,0.38989058,0.93387747,1.215262,1.5890615,2.0830877,6.169362223,5.255093770093691,5.416145203064882,6.050294308431833,6.118866151970243,14.819497054295585,12.208993291511563,1.929987416272465,0.8184974265492574
6,False,LBM/bubble.0062.1.obj,LBM,1.3684953554090076,0.051372822,0.059572753,0.21256252,0.99986154,0.99997526,1.0000057,1.9426539,1.9920601,5.366679549,5.255093770093691,5.362207959035334,5.373816001983903,5.367388525652411,2.0792331252031135,0.0833213521291475,0.13297706559046407,0.01321071336453973
6,False,VOF/bubble.0285.24.obj,VOF,1.4036653019659153,0.24878994,0.24753839,0.75023794,0.90883595,0.95725006,1.0297967,1.5418173,2.2948785,5.649903412,5.255093770093691,5.574440225946532,5.643794397616902,5.648453404381644,6.98790073238705,1.3356544448740357,0.10812599681124858,0.025664290389038908
6,True,LBM/bubble.0107.115.obj,LBM,1.4038800128006361,0.5527312,0.7479627,0.91402507,0.21877198,0.68236905,1.9815361,1.7204765,2.2049036,6.618803904,5.255093770093691,5.425454963987315,6.60325341481605,6.617352767827979,20.60357360160144,18.02967662014428,0.23494409880540135,0.02192444727277177
6,False,LBM/bubble.0015.5.obj,LBM,1.4085685618844173,0.5767429,0.80398875,0.95607686,0.260547,0.827794,2.88512,1.6851993,2.2306776,6.61945437,5.255093770093691,5.446661024505926,6.643486477597632,6.528101438833455,20.61137555520772,17.717371854835733,0.3630526967078737,1.380067390154763
6,False,VOF/bubble.0171.26.obj,VOF,1.5109514534998876,0.28192765,0.5861354,0.9437436,0.4169295,0.68800634,1.559623,2.0008097,2.1319692,5.890856087,5.255093770093691,5.374395245583268,5.830978611746779,5.883725873557344,10.79235865750169,8.767161067751479,1.0164477686929079,0.1210386629269648
6,False,LBM/bubble.0032.20.obj,LBM,1.5634961861358803,0.12408059,0.17209613,0.44459146,0.86660814,0.94018203,1.0243763,2.0089762,2.1943564,5.486546545,5.255093770093691,5.38166742890748,5.491391889751398,5.486664197250278,4.21855119623905,1.9115688754722846,0.08831319868803993,0.0021443771471233728
6,False,LBM/bubble.0097.140.obj,LBM,1.6005731274006745,0.4500044,0.7217052,0.9675478,0.35348085,0.813764,2.266943,1.9508045,2.2875578,6.002448036,5.255093770093691,5.40380299901814,6.074445623119303,6.019733514449465,12.450824420703224,9.973348097167262,1.1994703942040597,0.2879738124477643
6,False,LBM/bubble.0087.142.obj,LBM,1.6896576407911534,0.34902698,0.55017203,0.82608217,0.52936083,0.9017713,1.6026317,2.1111934,2.2728677,5.815032168,5.255093770093691,5.387571571774066,5.818649735069959,5.818360462797104,9.629153919175868,7.3509584104837975,0.06221061148838675,0.05723605133982531
7,False,LBM/bubble.0041.56.obj,LBM,1.7605454316810603,0.56602544,0.7661238,0.95546174,0.25904232,0.8046857,2.2978747,1.8834938,2.5228128,6.483745039,5.255093770093691,5.517207605875954,6.499733832400628,6.424331127635236,18.949715966866687,14.907085755381852,0.24659812044512405,0.9163517536144169
7,False,LBM/bubble.0088.87.obj,LBM,1.8701030620893988,0.07187023,0.08421116,0.27812612,0.99879146,0.9995787,1.0000708,2.2676885,2.374864,5.40044618,5.255093770093691,5.395137174172699,5.405726221732366,5.402754094919305,2.6914889077981647,0.09830680003743246,0.0977704722235739,0.04273563410097387
7,False,VOF/bubble.0297.19.obj,VOF,1.9986522974388081,0.14893237,0.20290518,0.7282092,0.89851725,0.9538398,1.0634865,2.1413925,2.640681,5.499519445,5.255093770093691,5.470951575896891,5.515228788754003,5.502664893750357,4.4444915114998595,0.5194611890877382,0.2856493901169075,0.057194974612128635
7,False,LBM/bubble.0098.203.obj,LBM,2.017459059203934,0.43830925,0.64714074,0.8669402,0.2831666,0.6447894,1.5124049,2.1125762,2.6829484,6.325783258,5.255093770093691,5.500153632740997,6.388132815269079,6.376105832608064,16.925801031077782,13.051816535365143,0.9856416940973574,0.7955153149520661
7,True,LBM/bubble.0072.138.obj,LBM,2.0370434245565545,0.4012885,0.5269978,0.82034266,0.4940176,0.8649513,1.3802447,2.0793207,2.7276032,5.982080781,5.255093770093691,5.542713959664149,5.994151891484757,5.975328892561083,12.15274479768529,7.344715616869411,0.20178782143993693,0.11286856005625392
7,False,LBM/bubble.0022.10.obj,LBM,2.129604725704414,0.5094015,0.7687975,0.9724325,0.20172155,0.62338656,2.257712,2.300786,2.6861708,6.499077305,5.255093770093691,5.447318044293213,6.744547443663188,6.593121174864555,19.140925342575372,16.183208959487633,3.7769998284885404,1.4470341781009897
7,False,LBM/bubble.0056.96.obj,LBM,2.1410258588935016,0.43782339,0.6377561,0.9377376,0.49588782,0.96731365,1.8732,2.4497619,2.5754943,5.908996454,5.255093770093691,5.4123887063936,5.883092212291264,5.888132983892531,11.066222310281821,8.404265453065726,0.43838648255070156,0.35307975338767555
7,False,VOF/bubble.0312.16.obj,VOF,2.1783829621284223,0.2192407,0.36845395,0.81638926,0.6688478,0.8166417,1.0870138,2.4455545,2.6296394,5.713312593,5.255093770093691,5.419083936958769,5.72398542200886,5.737248347599704,8.020195209828419,5.1498784855868545,0.18680632006615208,0.41894705059600135
7,False,LBM/bubble.0057.35.obj,LBM,2.1874619759576714,0.47623256,0.69741255,0.95086694,0.32817784,0.80436766,1.9654585,2.2745447,2.7777867,6.086188342,5.255093770093691,5.484655164516921,6.181336984759342,6.1295148102281365,13.65541986551801,9.883578089951243,1.563353570620437,0.7118818182005036
7,False,VOF/bubble.0295.39.obj,VOF,2.396389993973049,0.30163845,0.53362334,0.93251675,0.5773937,0.73013705,1.299763,2.3235126,2.9977486,6.04034466,5.255093770093691,5.5851343011693215,5.980853217684496,5.967876321219409,13.000100724489272,7.536165309326541,0.9849014528833813,1.1997384728803024
8,False,LBM/bubble.0108.255.obj,LBM,2.488781542954479,0.54435647,0.7588501,0.96109575,0.24795455,0.7259004,2.1860545,2.4386208,3.0308628,6.426461691,5.255093770093691,5.541895402458382,6.515458361113431,6.487447221005583,18.22726061756134,13.76443727627626,1.3848471272779468,0.9489752361083988
8,False,LBM/bubble.0105.47.obj,LBM,2.5362506856741107,0.08982944,0.109174594,0.29363966,0.9935747,0.997128,1.0002604,2.7644057,2.821933,5.4353683118282445,5.255093770093691,5.432160452302598,5.44311630861667,5.437979925942768,3.3166941298577184,0.059018254911374,0.14254777862181675,0.04804852154803016
8,False,VOF/bubble.0356.44.obj,VOF,2.6902029869100796,0.178255,0.30686074,0.88381374,0.8393464,0.862949,1.07247,2.6427321,3.1304045,5.598526916,5.255093770093691,5.5105446334050585,5.6212249279900455,5.6374757177821175,6.134348393053423,1.5715255801217525,0.4054282908808919,0.695697321215086
8,False,LBM/bubble.0090.170.obj,LBM,2.7246607486541943,0.3174934,0.4859267,0.8091836,0.42714405,0.6809807,1.1536676,2.774884,3.0672598,6.016586437,5.255093770093691,5.464565868234923,6.018614250002649,6.018080372294015,12.65655658536514,9.174979443000007,0.03370371262646257,0.024830280586138412
8,True,LBM/bubble.0055.3.obj,LBM,3.185345226048999,0.53581226,0.72464895,0.91321474,0.17419504,0.53285724,1.5322169,2.9809978,3.4944081,6.818711219,5.255093770093691,5.549025480804783,6.770028357591643,6.77059246469486,22.93127540801797,18.620611687694012,0.7139598649185225,0.7056869364266267
8,False,LBM/bubble.0065.14.obj,LBM,3.1974365885594693,0.3976613,0.48196116,0.88248664,0.5433251,0.9259174,1.270571,3.084159,3.424847,5.904312777,5.255093770093691,5.499800235864548,5.878847713672132,5.892557444237892,10.995674372728267,6.851136726889094,0.4312959744792989,0.19909739212835903
8,False,LBM/bubble.0096.188.obj,LBM,3.721522794503609,0.49933723,0.66923267,0.9267465,0.37792343,0.86919373,1.7633,3.429481,3.8191051,6.165000382,5.255093770093691,5.538898624140845,6.184474628196924,6.172761596174469,14.759230422158131,10.155745645810317,0.3158839414476447,0.12589154409673842
8,False,LBM/bubble.0092.82.obj,LBM,3.7581575405377494,0.296212,0.39192656,0.66869724,0.5758734,0.81178075,1.0916752,3.4386024,3.8595395,5.886613134,5.255093770093691,5.549250514084491,5.878078381309558,5.876785460487578,10.72805957399798,5.731013950398135,0.14498579227412262,0.16694953938215276
8,False,LBM/bubble.0077.53.obj,LBM,4.082512207929391,0.43107432,0.61384,0.83051026,0.3367305,0.7171322,1.4635382,3.6751678,4.083891,6.260956841,5.255093770093691,5.562402772954442,6.284970984494436,6.264058995140436,16.06564454045418,11.157305277542598,0.383553889673524,0.04954760461088084
