bin,is_bin_thumbnail,mesh_id_10k,source_10k,bin_scalar,non_sph_va,non_sph_vm,non_sph_w,eta_V,eta_A,eta_M,i11_over_i00,i22_over_i00,f_gt,f_minnaert,f_strasberg,f_pred_residual,f_pred_direct,ape_minnaert,ape_strasberg,ape_residual,ape_direct
3,False,VOF/bubble.0181.45.obj,VOF,0.045336734503507614,0.045336735,0.039574012,0.20831542,0.99967575,0.9999536,1.0000179,1.0671176,1.4784169,5.346792886,5.255093770093691,5.341830864855719,5.3480393939433934,5.346988261478953,1.7150302594741207,0.09280369092420654,0.02331318923269033,0.0036540685812632007
4,False,VOF/bubble.0275.71.obj,VOF,0.04568896442651749,0.045688964,0.043064445,0.37251496,0.9961731,0.99897116,1.0002328,1.2196906,1.5285851,5.343754275,5.255093770093691,5.331948789599068,5.3444631353427905,5.343290009479966,1.6591426241490046,0.22092118749102896,0.013265212176888017,0.008688002781236112
4,False,VOF/bubble.0294.51.obj,VOF,0.047205422073602676,0.047205422,0.049803663,0.17878279,0.99973506,0.99996775,1.0000098,1.6504265,1.8782463,5.35770394,5.255093770093691,5.355779402926279,5.360165104153062,5.358387737407191,1.9151892500112608,0.035920929847447124,0.045936919632427284,0.012762881541201577
4,False,VOF/bubble.0222.8.obj,VOF,0.04729802906513214,0.04729803,0.041594863,0.27523297,0.9997398,0.999927,1.0000327,1.0369973,1.4692767,5.348886067,5.255093770093691,5.344863210037084,5.35386861452734,5.347775521608897,1.753492142690445,0.07520924754286248,0.09315112464407707,0.02076218070813264
4,False,VOF/bubble.0337.51.obj,VOF,0.054589785635471344,0.054589786,0.16736528,0.6160115,0.8940878,0.92186224,1.044231,1.1009467,1.2641218,5.392432316,5.255093770093691,5.303495972200313,5.399133791259436,5.387314286857962,2.5468756557001027,1.6492806694263353,0.12427555631160701,0.0949113283601505
4,False,LBM/bubble.0090.103.obj,LBM,0.055586837232112885,0.055586837,0.09219875,0.56417555,0.96146274,0.9754749,1.0151687,1.4363511,1.6010126,5.360797146,5.255093770093691,5.328497689508514,5.364020176073296,5.360414936704109,1.971784662383301,0.6025121938364513,0.06012221663154965,0.00712971010619444
4,True,LBM/bubble.0048.0.obj,LBM,0.055853020399808884,0.05585302,0.06965981,0.45205858,0.9608363,0.98910797,1.0132099,1.148744,1.3375113,5.351328779,5.255093770093691,5.309025252022757,5.350084866751005,5.349194794972546,1.798338560021964,0.7905237880963829,0.023244922903570227,0.03987764750744174
4,False,LBM/bubble.0093.91.obj,LBM,0.06062649190425873,0.060626492,0.0646481,0.26634923,0.99840635,0.9992406,1.0001016,1.5787607,1.8479575,5.373209191307465,5.255093770093691,5.35615745328488,5.371067215637169,5.375181701784954,2.1982286006071807,0.3173473694299913,0.039863991779097205,0.03671010018891632
4,False,VOF/bubble.0217.45.obj,VOF,0.06313460320234299,0.0631346,0.07157672,0.33892325,0.9977312,0.9991514,1.0001631,1.8085071,2.0065622,5.379568208,5.255093770093691,5.365584843572735,5.380481121581069,5.380725951864976,2.3138369678295496,0.25993469896840626,0.01697001591524465,0.021521129953408207
4,False,VOF/bubble.0219.37.obj,VOF,0.06428142637014389,0.06428143,0.07618966,0.45878613,0.9906076,0.99669796,1.0006689,1.9084162,1.952665,5.376320267,5.255093770093691,5.3588562873849055,5.381474547644814,5.377706934842063,2.2548228320846246,0.32483145995391205,0.09587004473024556,0.02579213613026261
4,False,VOF/bubble.0186.7.obj,VOF,0.06480605900287628,0.06480606,0.066935614,0.56341404,0.99445605,0.99830216,1.0003191,1.5056448,1.6560969,5.361339601,5.255093770093691,5.332821881098414,5.360062989062314,5.3659497125887174,1.9817030595579588,0.5319140741665964,0.02381143581070708,0.08598805395311089
5,False,VOF/bubble.0271.50.obj,VOF,0.06807059794664383,0.0680706,0.074075654,0.5814955,0.99671715,0.9980907,1.0005333,1.6796749,1.7488588,5.370583697,5.255093770093691,5.340459432845174,5.369770887351302,5.373129061628964,2.1504166664569757,0.560912292860331,0.015134475032055733,0.047394562166227255
5,False,VOF/bubble.0174.29.obj,VOF,0.06969354301691055,0.06969354,0.06222447,0.24140386,0.9987954,0.99982464,1.0000317,1.2327722,1.6680773,5.37781789,5.255093770093691,5.362541861965229,5.372877789555012,5.379831869225277,2.282043059407309,0.2840562538046638,0.09186068673269683,0.037449747582967804
5,False,LBM/bubble.0072.69.obj,LBM,0.07893717288970947,0.07893717,0.08963062,0.40087062,0.98929405,0.9938587,1.00125,1.3822356,1.7723788,5.395128444,5.255093770093691,5.364094629031801,5.397674170433065,5.398451566203255,2.5955762751495564,0.5752192054428771,0.047185650156233355,0.061594867253814564
5,False,VOF/bubble.0300.31.obj,VOF,0.08594862371683121,0.08594862,0.09976393,0.25049543,0.9993488,0.99989045,1.0000248,2.5399191,2.7057488,5.425765961,5.255093770093691,5.424518595349513,5.429832834870642,5.429849079667289,3.1455870403015553,0.022989669282696103,0.07495483402481426,0.0752542350082568
5,True,VOF/bubble.0207.17.obj,VOF,0.08657722920179367,0.08657723,0.2370119,0.87675714,0.8820627,0.89730895,1.0343717,1.644283,1.8030701,5.456091271,5.255093770093691,5.34590059185867,5.478464049269539,5.4735019823733095,3.683910164308346,2.0195900997296583,0.4100513931732452,0.3191059406548098
5,False,VOF/bubble.0230.34.obj,VOF,0.08676730841398239,0.08676731,0.16341631,0.6446232,0.8861075,0.94567484,1.0514574,1.4207639,1.4847647,5.39917314,5.255093770093691,5.3180850625044185,5.414078884145673,5.406626917829102,2.6685450933012613,1.5018610330318427,0.2760745721459269,0.1380540619058848
5,False,LBM/bubble.0095.141.obj,LBM,0.08747145533561707,0.087471455,0.11726234,0.447421,0.9416403,0.9679122,1.0125474,1.7957364,2.006422,5.414921851167471,5.255093770093691,5.366253796993561,5.417052091617459,5.416227180020412,2.951623042155656,0.898776667726368,0.03934018825274131,0.024106143889395852
5,False,VOF/bubble.0209.34.obj,VOF,0.09045522660017014,0.09045523,0.13660817,0.7261384,0.96148807,0.9712024,1.0064031,1.5813538,1.6176375,5.410861785,5.255093770093691,5.329747995233466,5.410766978532916,5.416064474986582,2.878802325687371,1.4990918820251138,0.0017521509669099957,0.0961527053048213
5,False,LBM/bubble.0060.16.obj,LBM,0.09173329919576645,0.0917333,0.13611923,0.5679726,0.93167156,0.95904356,1.0133934,1.5810146,1.8471384,5.414178563,5.255093770093691,5.355820874444675,5.4236519155864915,5.4243919456985354,2.9382997079830426,1.0778678219838527,0.17497303563704797,0.18864140847390323
5,False,VOF/bubble.0166.70.obj,VOF,0.0926278680562973,0.09262787,0.117222875,0.44716802,0.98942274,0.99597955,1.00105,2.4659448,2.6122034,5.436021962,5.255093770093691,5.416007246565747,5.437889405259973,5.436325823852204,3.3283197376881617,0.3681868023007249,0.03435312206292841,0.005589783380724953
6,False,LBM/bubble.0041.49.obj,LBM,0.09776999056339264,0.09776999,0.085354604,0.31572157,0.9996621,0.9997986,1.0000287,1.2598355,1.8232646,5.417165679,5.255093770093691,5.411438621176141,5.42165772346971,5.4167547136827405,2.991821157226035,0.10572055874274193,0.08292241249189294,0.007586353115479115
6,False,VOF/bubble.0180.15.obj,VOF,0.10820271819829941,0.10820272,0.18306294,0.55022377,0.89065117,0.95032465,1.0596209,1.1458428,1.5216852,5.443278517,5.255093770093691,5.339709407541299,5.449205746278984,5.446631966521227,3.4571948930885434,1.9026972280628756,0.10889079550994336,0.061607163968423875
6,False,VOF/bubble.0287.59.obj,VOF,0.11022788286209106,0.11022788,0.121645264,0.35167414,0.98635054,0.9971326,1.0004716,2.4690223,2.732636,5.456161303,5.255093770093691,5.43382946520727,5.452666705813867,5.4592635775970635,3.685146419622071,0.4092957768761504,0.06404864138110909,0.05685819067258375
6,False,VOF/bubble.0189.32.obj,VOF,0.1122378334403038,0.11223783,0.109712906,0.65838706,0.983341,0.99548596,1.0007726,1.182147,1.6563996,5.423777732,5.255093770093691,5.369738491333292,5.416624585475782,5.424228995392779,3.1100824967638805,0.9963395134700811,0.1318849495253872,0.008320093762639574
6,False,VOF/bubble.0255.56.obj,VOF,0.12106648087501526,0.12106648,0.10271787,0.45063144,0.90841377,0.9919374,1.0095245,1.1727607,1.5432237,5.42274009,5.255093770093691,5.340717345111618,5.423637886421687,5.426214477435198,3.091542598832336,1.512570094215625,0.016556139641349797,0.06407069816245509
6,True,LBM/bubble.0032.20.obj,LBM,0.124080590903759,0.12408059,0.17209613,0.44459146,0.86660814,0.94018203,1.0243763,2.0089762,2.1943564,5.486546545,5.255093770093691,5.38166742890748,5.491391889751398,5.486664197250278,4.21855119623905,1.9115688754722846,0.08831319868803993,0.0021443771471233728
6,False,VOF/bubble.0247.41.obj,VOF,0.1282932460308075,0.12829325,0.26050115,0.60333365,0.7755578,0.87692535,1.0762663,1.5299246,1.6734681,5.544474984,5.255093770093691,5.334170181460601,5.546921046171664,5.534708101403273,5.219271702756216,3.793051698245325,0.04411711079449267,0.1761552288523627
6,False,VOF/bubble.0232.39.obj,VOF,0.12899655103683472,0.12899655,0.18744728,0.68519866,0.97769994,0.9892113,1.0015423,2.7273633,2.845296,5.507068061,5.255093770093691,5.434322342754369,5.5057819286526195,5.503273010402534,4.575470797078812,1.3209518647645282,0.02335421195333777,0.06891236054157035
6,False,VOF/bubble.0168.27.obj,VOF,0.12994402647018433,0.12994403,0.19039805,0.7132731,0.87143177,0.93206435,1.0231436,2.3961432,2.4658773,5.476525062,5.255093770093691,5.402822230161112,5.494983654188579,5.4914723455246035,4.0432809016570825,1.3457955730046902,0.33704935117813445,0.2729337190167901
6,False,VOF/bubble.0188.25.obj,VOF,0.13028056919574738,0.13028057,0.15945183,0.5500899,0.97119045,0.98982924,1.0023624,3.5390697,3.6554713,5.501822676,5.255093770093691,5.495534374341539,5.509902543677576,5.5026635818129686,4.484493965655922,0.11429488060186448,0.14685801694086445,0.015284131504946494
7,False,LBM/bubble.0040.14.obj,LBM,0.13889966905117035,0.13889967,0.22798672,0.77562577,0.91272336,0.92397404,1.0276285,1.6151952,1.8557167,5.512536856,5.255093770093691,5.354609485020418,5.4950466616529265,5.5183866110332715,4.670138134788174,2.864876464412016,0.31728031583201644,0.10611729564954943
7,False,VOF/bubble.0177.18.obj,VOF,0.14153772592544556,0.14153773,0.17031692,0.40944117,0.9833997,0.99408126,1.0007697,3.0442731,3.3575854,5.523359775,5.255093770093691,5.490274319968397,5.518819723891407,5.526454368051196,4.856935195866535,0.5990095952350545,0.08219727291969399,0.056027366987797526
7,False,VOF/bubble.0264.7.obj,VOF,0.14415515959262848,0.14415516,0.1184856,0.41238105,0.9933233,0.9991687,1.0002598,1.1356152,1.7928864,5.474438566,5.255093770093691,5.448556812845643,5.468409028927882,5.4742987334344155,4.006708510140021,0.47277456568971393,0.11013982528849105,0.0025542813915717167
7,False,LBM/bubble.0083.33.obj,LBM,0.15987269580364227,0.1598727,0.21771619,0.5693392,0.9201832,0.9636295,1.0143119,3.8569973,3.9503763,5.562733047,5.255093770093691,5.515532110366133,5.573001053139783,5.5743536025815885,5.530362041590694,0.8485206145084223,0.1845856353887127,0.2089001122902254
7,False,LBM/bubble.0094.53.obj,LBM,0.1673465520143509,0.16734655,0.25273427,0.5441819,0.7505424,0.8859092,1.0545164,2.058861,2.3008428,5.590434977221685,5.255093770093691,5.3946508100586,5.593594565611593,5.586709973875465,5.998481486581052,3.502127615486282,0.05651775582367722,0.06663172653644976
7,True,VOF/bubble.0356.44.obj,VOF,0.17825500667095184,0.178255,0.30686074,0.88381374,0.8393464,0.862949,1.07247,2.6427321,3.1304045,5.598526916,5.255093770093691,5.5105446334050585,5.6212249279900455,5.6374757177821175,6.134348393053423,1.5715255801217525,0.4054282908808919,0.695697321215086
7,False,VOF/bubble.0186.10.obj,VOF,0.18074984848499298,0.18074985,0.26654378,0.7133606,0.8177769,1.0016495,1.1904548,1.5629692,1.8055229,5.465075695,5.255093770093691,5.350247406384006,5.479626423574706,5.497584794136534,3.8422509883700653,2.101128969193433,0.2662493510934855,0.5948517632843833
7,False,LBM/bubble.0075.128.obj,LBM,0.19155526161193848,0.19155526,0.25714457,0.50859857,0.940299,0.9736695,1.0053887,5.6513247,5.7336526,5.661017713,5.255093770093691,5.62361767301326,5.656166176001604,5.663210217504962,7.170511796388529,0.6606592998438128,0.0857007917013643,0.038729864771970955
7,False,LBM/bubble.0107.100.obj,LBM,0.19341684877872467,0.19341685,0.38206497,0.72358704,0.660299,0.8270366,1.2138891,1.762445,1.9315754,5.669897305,5.255093770093691,5.357650727299959,5.672085352004792,5.675492917457764,7.315891498431813,5.507094060146134,0.03859059321695195,0.09868983787113011
7,False,VOF/bubble.0303.26.obj,VOF,0.19372375309467316,0.19372375,0.20324835,0.577588,0.8543338,0.97472894,1.0149789,2.08667,2.4879823,5.562546294,5.255093770093691,5.432774996784303,5.567000733379215,5.563660532970772,5.527190384697391,2.332947724959579,0.08007914260453679,0.0200310956867758
8,False,VOF/bubble.0189.27.obj,VOF,0.2303367257118225,0.23033673,0.4123256,0.80575037,0.67678475,0.7707719,1.0524889,2.8629005,3.3235877,5.873072,5.255093770093691,5.518548230802389,5.862782386249047,5.875086129664216,10.522231464322402,6.036428111176074,0.17519985709271907,0.034294312486143765
8,False,VOF/bubble.0207.14.obj,VOF,0.24592269957065582,0.2459227,0.31654778,0.6583562,0.9068704,0.9598778,1.0042228,9.399692,9.517985,5.793362524,5.255093770093691,5.798282648447641,5.801688290709165,5.807821017772321,9.29112845392358,0.0849269215806612,0.14371216499353906,0.2495699813782465
8,False,LBM/bubble.0072.35.obj,LBM,0.24927981197834015,0.24927981,0.29917306,0.5823862,0.90603936,0.96149915,1.006906,6.0109515,6.4837384,5.764357004,5.255093770093691,5.728613644058902,5.762580779206277,5.762418112222742,8.834692812275879,0.6200754033154857,0.030813927598346006,0.03363587258583778
8,False,VOF/bubble.0243.11.obj,VOF,0.25329312682151794,0.25329313,0.2570322,0.65923995,0.76939833,0.92460483,1.0259907,1.4444637,2.1750975,5.6558723,5.255093770093691,5.540674048249244,5.692105423077461,5.6652710197474025,7.086060445641776,2.0367901826700825,0.6406283797719479,0.16617630754149346
8,True,VOF/bubble.0171.26.obj,VOF,0.2819276452064514,0.28192765,0.5861354,0.9437436,0.4169295,0.68800634,1.559623,2.0008097,2.1319692,5.890856087,5.255093770093691,5.374395245583268,5.830978611746779,5.883725873557344,10.79235865750169,8.767161067751479,1.0164477686929079,0.1210386629269648
8,False,VOF/bubble.0234.19.obj,VOF,0.28819695115089417,0.28819695,0.52121955,0.7997642,0.449483,0.63057923,1.0953125,4.802415,4.875511,6.146113647,5.255093770093691,5.57437375237436,6.1503441587541285,6.115844887488333,14.497289312917733,9.30246213238693,0.06883230602469505,0.492486166871351
8,False,LBM/bubble.0092.142.obj,LBM,0.30137312412261963,0.30137312,0.46183306,0.71715873,0.5701206,0.8746495,1.3738602,1.2635223,1.7513343,5.814630298,5.255093770093691,5.381969579662161,5.787543134764338,5.7839262060130485,9.622908065174283,7.440898151111296,0.4658449780543929,0.5280489113385667
8,False,VOF/bubble.0295.39.obj,VOF,0.3016384541988373,0.30163845,0.53362334,0.93251675,0.5773937,0.73013705,1.299763,2.3235126,2.9977486,6.04034466,5.255093770093691,5.5851343011693215,5.980853217684496,5.967876321219409,13.000100724489272,7.536165309326541,0.9849014528833813,1.1997384728803024
